id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw24Pts,gw25Pts,gw26Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
185,Ethan,Ampadu,DEF,CHE,0,?,"Ampadu (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
187,Kepa,Arrizabalaga,GKP,CHE,0,?,"Arrizabalaga (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
188,Pierre-Emerick,Aubameyang,FWD,CHE,0,?,"Aubameyang (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
189,César,Azpilicueta,DEF,CHE,0,?,"Azpilicueta (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
190,Abdul Rahman,Baba,DEF,CHE,0,?,"Baba (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
194,Trevoh,Chalobah,DEF,CHE,0,?,"Chalobah (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,1,0,1,inf,^^^
201,Wesley,Fofana,DEF,CHE,0,?,"W.Fofana (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
207,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
213,Christian,Pulisic,MID,CHE,0,?,"Pulisic (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
214,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
215,Gabriel,Słonina,GKP,CHE,0,?,"Slonina (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
218,Hakim,Ziyech,MID,CHE,0,?,"Ziyech (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
589,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
659,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
671,Bashir,Humphreys,DEF,CHE,0,?,"Humphreys (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
680,Eddie,Beach,GKP,CHE,0,?,"Beach (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
681,Diego Manuel Jadon,da Silva Moreira,MID,CHE,0,?,"Diego Moreira (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
717,Ronnie,Stutter,FWD,CHE,0,?,"Stutter (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
723,Josh,Brooking,DEF,CHE,0,?,"Brooking (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
758,Leo,Castledine,MID,CHE,0,?,"Castledine (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,3,2,0.0,0,0,0,0,,?
192,Marcus,Bettinelli,GKP,CHE,-1,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,0,2,0.0,0,0,0,0,,?
236,Michael,Olise,MID,CRY,72,vv,"Olise (MID, vv)",6.5,5.7,6.1944,6.1944,0.0,5.850266666666666,6.02233,-9,0,-10,3,18.5832,0,0,0,0,0.0,vv
226,Eberechi,Eze,MID,CRY,65,vv,"Eze (MID, vv)",4.1,5.3,4.5584,4.5584,0.0,4.305155555555555,4.43178,-9,0,-10,3,13.6752,0,0,0,0,0.0,vv
232,Jean-Philippe,Mateta,FWD,CRY,58,^^^,"Mateta (FWD, ^^^)",2.9,3.3,3.0528,3.0527999999999995,0.0,2.8831999999999995,2.968,-9,0,-10,3,9.1584,2,5,6,13,1.41946,^
807,Adam,Wharton,MID,CRY,2,^^^,"Wharton (MID, ^^^)",2.0,2.0,2.0,2.0,0.0,1.8888888888888888,1.94444,-9,0,-10,3,6.0,2,3,2,7,1.16667,~
229,Will,Hughes,MID,CRY,32,~,"Hughes (MID, ~)",1.8,2.0,1.8764,1.8764,0.0,1.7721555555555557,1.82428,-9,0,-10,3,5.6292,2,0,0,2,0.35529,vv
231,Jefferson,Lerma Solís,MID,CRY,41,~,"Lerma (MID, ~)",2.3,1.7,2.0708,2.0708,0.0,1.955755555555556,2.01328,-9,0,-10,3,6.2124,6,1,3,10,1.60968,^
220,Joachim,Andersen,DEF,CRY,73,^,"Andersen (DEF, ^)",3.2,1.3,2.4742,2.4742,2.886566666666667,0.0,2.68038,-9,-6,0,3,7.4226,1,2,6,9,1.21251,~
221,Jordan,Ayew,MID,CRY,64,~,"J.Ayew (MID, ~)",3.0,1.3,2.3506,2.3506,0.0,2.220011111111111,2.28531,-9,0,-10,3,7.0518,2,6,13,21,2.97796,^^^
240,Jeffrey,Schlupp,MID,CRY,47,v,"Schlupp (MID, v)",2.4,1.3,1.9798,1.9798,0.0,1.869811111111111,1.92481,-9,0,-10,3,5.9394,0,0,0,0,0.0,vv
225,Odsonne,Edouard,FWD,CRY,61,v,"Edouard (FWD, v)",3.6,0.7,2.4922,2.4922,0.0,2.3537444444444446,2.42297,-9,0,-10,3,7.4766,1,2,2,5,0.66875,~
228,Marc,Guéhi,DEF,CRY,58,vv,"Guéhi (DEF, vv)",2.6,0.7,1.8742,1.8742,2.1865666666666668,0.0,2.03038,-9,-6,0,3,5.6226,0,0,0,0,0.0,vv
219,Naouirou,Ahamada,MID,CRY,11,~,"Ahamada (MID, ~)",0.9,0.7,0.8236,0.8235999999999999,0.0,0.7778444444444443,0.80072,-9,0,-10,3,2.4708,1,1,1,3,1.21418,~
721,David,Ozoh,MID,CRY,5,vv,"Ozoh (MID, vv)",0.8,0.7,0.7618,0.7618,0.0,0.7194777777777778,0.74064,-9,0,-10,3,2.2854,0,1,1,2,0.87512,~
234,Tyrick,Mitchell,DEF,CRY,63,vv,"Mitchell (DEF, vv)",2.9,0.3,1.9068,1.9068,2.2246,0.0,2.0657,-9,-6,0,3,5.7204,1,2,5,8,1.3985,^
222,Nathaniel,Clyne,DEF,CRY,18,vv,"Clyne (DEF, vv)",1.8,0.3,1.227,1.227,1.4315000000000002,0.0,1.32925,-9,-6,0,3,3.681,0,0,0,0,0.0,vv
238,Chris,Richards,DEF,CRY,13,vv,"C.Richards (DEF, vv)",0.9,0.3,0.6708,0.6707999999999998,0.7826,0.0,0.7267,-9,-6,0,3,2.0124,1,2,14,17,8.44762,^^^
615,Matheus,França de Oliveira,MID,CRY,6,vv,"Matheus França (MID, vv)",0.9,0.3,0.6708,0.6707999999999998,0.0,0.6335333333333333,0.65217,-9,0,-10,3,2.0124,2,0,7,9,4.47227,^^^
230,Sam,Johnstone,GKP,CRY,56,vv,"Johnstone (GKP, vv)",3.5,0.0,2.163,2.163,2.5234999999999994,0.0,2.34325,-9,-6,0,3,6.489,0,3,6,9,1.38696,^
242,Joel,Ward,DEF,CRY,36,vv,"Ward (DEF, vv)",2.2,0.0,1.3596,1.3596,1.5861999999999998,0.0,1.4729,-9,-6,0,3,4.0788,0,2,6,8,1.96136,^^
223,Cheick,Doucouré,MID,CRY,21,vv,"C.Doucouré (MID, vv)",1.9,0.0,1.1742,1.1742,0.0,1.1089666666666664,1.14158,-9,0,-10,3,3.5226,0,0,0,0,0.0,vv
239,Jairo,Riedewald,MID,CRY,7,vv,"Riedewald (MID, vv)",1.8,0.0,1.1124,1.1124,0.0,1.0506,1.0815,-9,0,-10,3,3.3372,0,0,0,0,0.0,vv
385,Dean,Henderson,GKP,CRY,9,vv,"Henderson (GKP, vv)",1.3,0.0,0.8034,0.8033999999999999,0.9373,0.0,0.87035,-9,-6,0,3,2.4102,1,0,0,1,0.4149,v
657,Jesurun,Rak-Sakyi,MID,CRY,8,vv,"Rak-Sakyi (MID, vv)",1.3,0.0,0.8034,0.8033999999999999,0.0,0.7587666666666666,0.78108,-9,0,-10,3,2.4102,0,0,0,0,0.0,vv
233,Remi,Matthews,GKP,CRY,1,vv,"Matthews (GKP, vv)",1.0,0.0,0.618,0.618,0.7210000000000001,0.0,0.6695,-9,-6,0,3,1.854,0,0,0,0,0.0,vv
241,James,Tomkins,DEF,CRY,1,vv,"Tomkins (DEF, vv)",0.5,0.0,0.309,0.309,0.3605,0.0,0.33475,-9,-6,0,3,0.927,0,0,1,1,1.07875,~
7,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-6,0,3,0.0,0,0,0,0,,?
224,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0,-10,3,0.0,0,0,0,0,,?
227,Vicente,Guaita,GKP,CRY,0,?,"Guaita (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-6,0,3,0.0,0,0,0,0,,?
235,Jake,O'Brien,DEF,CRY,0,?,"O'Brien (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-6,0,3,0.0,0,0,0,0,,?
237,Luke,Plange,FWD,CRY,0,?,"Plange (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0,-10,3,0.0,0,0,0,0,,?
243,Joe,Whitworth,GKP,CRY,0,?,"Whitworth (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-6,0,3,0.0,0,0,0,0,,?
658,John-Kymani,Gordon,FWD,CRY,0,?,"Gordon (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0,-10,3,0.0,0,0,0,0,,?
720,Ademola,Ola-Adebomi,FWD,CRY,0,?,"Ola-Adebomi (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0,-10,3,0.0,0,0,0,0,,?
724,Jadan,Raymond,MID,CRY,0,?,"Raymond (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0,-10,3,0.0,0,0,0,0,,?
763,Tayo,Adaramola,DEF,CRY,0,?,"Adaramola (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-6,0,3,0.0,0,0,0,0,,?
792,Daniel,Muñoz,DEF,CRY,-1,vvv,"Muñoz (DEF, vvv)",-1.0,-0.5,-0.809,-0.8089999999999999,-0.9438333333333332,0.0,-0.87642,-9,-6,0,3,-2.427,0,2,7,9,-3.70828,vvv
263,Jordan,Pickford,GKP,EVE,89,vv,"Pickford (GKP, vv)",3.9,7.0,5.0842,8.19121111111111,9.885944444444444,0.0,9.03858,2,8,0,3,15.2526,1,3,4,8,0.5245,v
245,Jarrad,Branthwaite,DEF,EVE,64,^^^,"Branthwaite (DEF, ^^^)",3.2,6.3,4.3842,7.063433333333333,8.524833333333333,0.0,7.79413,2,8,0,3,13.1526,1,2,9,12,0.91237,~
661,Jack,Harrison,MID,EVE,69,^^^,"Harrison (MID, ^^^)",4.1,5.0,4.4438,7.159455555555557,0.0,4.196922222222223,5.67819,2,0,-10,3,13.3314,2,1,2,5,0.37505,vv
260,Vitalii,Mykolenko,DEF,EVE,78,vv,"Mykolenko (DEF, vv)",4.3,4.3,4.3,6.927777777777777,8.36111111111111,0.0,7.64444,2,8,0,3,12.9,1,2,2,5,0.3876,v
265,James,Tarkowski,DEF,EVE,78,vv,"Tarkowski (DEF, vv)",3.4,4.0,3.6292,5.847044444444444,7.0567777777777785,0.0,6.45191,2,8,0,3,10.8876,1,2,1,4,0.36739,vv
246,Dominic,Calvert-Lewin,FWD,EVE,54,^^^,"Calvert-Lewin (FWD, ^^^)",2.8,3.0,2.8764,4.6342,0.0,2.7166,3.6754,2,0,-10,3,8.6292,2,2,2,6,0.69531,~
247,Seamus,Coleman,DEF,EVE,14,vv,"Coleman (DEF, vv)",3.5,2.3,3.0416,4.900355555555555,5.914222222222222,0.0,5.40729,2,8,0,3,9.1248,0,0,0,0,0.0,vv
250,James,Garner,MID,EVE,56,vv,"Garner (MID, vv)",2.5,2.3,2.4236,3.904688888888889,0.0,2.2889555555555554,3.09682,2,0,-10,3,7.2708,1,3,2,6,0.82522,~
588,Ashley,Young,DEF,EVE,33,v,"Young (DEF, v)",1.9,2.3,2.0528,3.3072888888888885,3.9915555555555553,0.0,3.64942,2,8,0,3,6.1584,2,6,1,9,1.46142,^
259,Dwight,McNeil,MID,EVE,68,~,"McNeil (MID, ~)",3.4,2.0,2.8652,4.616155555555556,0.0,2.7060222222222223,3.66109,2,0,-10,3,8.5956,2,8,2,12,1.39606,^
601,Arnaut,Danjuma Groeneveld,MID,EVE,26,vv,"Danjuma (MID, vv)",1.9,2.0,1.9382,3.122655555555556,0.0,1.8305222222222224,2.47659,2,0,-10,3,5.8146,0,0,0,0,0.0,vv
252,Ben,Godfrey,DEF,EVE,12,vv,"Godfrey (DEF, vv)",3.0,1.7,2.5034,4.033255555555556,4.867722222222223,0.0,4.45049,2,8,0,3,7.5102,1,2,2,5,0.66576,~
249,Abdoulaye,Doucouré,MID,EVE,79,vv,"A.Doucoure (MID, vv)",4.4,1.0,3.1012,4.996377777777778,0.0,2.928911111111111,3.96264,2,0,-10,3,9.3036,0,2,3,5,0.53743,v
261,Amadou,Onana,MID,EVE,42,vv,"Onana (MID, vv)",2.5,1.0,1.927,3.1046111111111108,0.0,1.8199444444444444,2.46228,2,0,-10,3,5.781,1,8,0,9,1.55682,^
691,Norberto Bercique,Gomes Betuncal,FWD,EVE,26,~,"Beto (FWD, ~)",1.4,1.0,1.2472,2.009377777777778,0.0,1.1779111111111111,1.59364,2,0,-10,3,3.7416,1,1,0,2,0.53453,v
254,Idrissa,Gueye,MID,EVE,28,^^,"Gana (MID, ^^)",1.9,0.7,1.4416,2.3225777777777776,0.0,1.3615111111111111,1.84204,2,0,-10,3,4.3248,1,3,1,5,1.15612,~
262,Nathan,Patterson,DEF,EVE,34,vv,"Patterson (DEF, vv)",1.8,0.3,1.227,1.9768333333333328,2.3858333333333337,0.0,2.18133,2,8,0,3,3.681,0,0,0,0,0.0,vv
624,Lewis,Dobbin,MID,EVE,14,vv,"Dobbin (MID, vv)",1.8,0.3,1.227,1.9768333333333328,0.0,1.1588333333333334,1.56783,2,0,-10,3,3.681,1,0,0,1,0.27167,vv
645,Youssef,Ramalho Chermiti,FWD,EVE,7,^^,"Y. Chermiti (FWD, ^^)",0.9,0.3,0.6708,1.080733333333333,0.0,0.6335333333333333,0.85713,2,0,-10,3,2.0124,1,0,0,1,0.49692,v
244,André,Tavares Gomes,MID,EVE,9,vv,"André Gomes (MID, vv)",3.0,0.0,1.854,2.987,0.0,1.751,2.369,2,0,-10,3,5.562,0,0,0,0,0.0,vv
257,Michael,Keane,DEF,EVE,18,vv,"Keane (DEF, vv)",2.6,0.0,1.6068,2.5887333333333333,3.1243333333333334,0.0,2.85653,2,8,0,3,4.8204,0,0,0,0,0.0,vv
649,Thomas,Cannon,FWD,EVE,1,vv,"Cannon (FWD, vv)",1.0,0.0,0.618,0.9956666666666668,0.0,0.5836666666666667,0.78967,2,0,-10,3,1.854,0,0,0,0,0.0,vv
650,Tyler,Onyango,MID,EVE,1,vv,"Onyango (MID, vv)",1.0,0.0,0.618,0.9956666666666668,0.0,0.5836666666666667,0.78967,2,0,-10,3,1.854,0,0,0,0,0.0,vv
248,Dele,Alli,MID,EVE,0,?,"Dele (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-10,3,0.0,0,0,0,0,,?
251,Jean-Philippe,Gbamin,MID,EVE,0,?,"Gbamin (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-10,3,0.0,0,0,0,0,,?
253,Demarai,Gray,MID,EVE,0,?,"Gray (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-10,3,0.0,0,0,0,0,,?
264,Ellis,Simms,FWD,EVE,0,?,"Simms (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-10,3,0.0,0,0,0,0,,?
266,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,3,0.0,0,0,0,0,,?
579,Andy,Lonergan,GKP,EVE,0,?,"Lonergan (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,3,0.0,0,0,0,0,,?
719,Mackenzie,Hunt,MID,EVE,0,?,"Hunt (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-10,3,0.0,0,0,0,0,,?
760,Jenson,Metcalfe,MID,EVE,0,?,"Metcalfe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,-10,3,0.0,0,0,0,0,,?
761,Elijah,Campbell,DEF,EVE,0,?,"Campbell (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,3,0.0,0,0,0,0,,?
283,Antonee,Robinson,DEF,FUL,58,^^,"Robinson (DEF, ^^)",2.6,4.3,3.2494,4.152011111111111,4.693577777777778,0.0,4.42279,-4,-1,0,3,9.7482,2,5,2,9,0.92325,~
280,João,Palhinha Gonçalves,MID,FUL,60,^^^,"J.Palhinha (MID, ^^^)",3.0,4.0,3.382,4.321444444444444,0.0,3.945666666666667,4.13356,-4,0,-6,3,10.146,2,1,0,3,0.29568,vv
275,Bernd,Leno,GKP,FUL,82,vv,"Leno (GKP, vv)",3.6,3.7,3.6382,4.648811111111111,5.255177777777777,0.0,4.95199,-4,-1,0,3,10.9146,3,1,3,7,0.64134,~
279,Rodrigo,Muniz Carvalho,FWD,FUL,20,^^^,"Muniz (FWD, ^^^)",1.8,3.3,2.373,3.032166666666667,0.0,2.7685,2.90033,-4,0,-6,3,7.119,13,8,2,23,3.23079,^^^
286,Tosin,Adarabioyo,DEF,FUL,36,vv,"Tosin (DEF, vv)",3.3,3.0,3.1854,4.0702333333333325,4.601133333333333,0.0,4.33568,-4,-1,0,3,9.5562,0,0,1,1,0.10464,vv
267,Andreas,Hoelgebaum Pereira,MID,FUL,74,~,"Andreas (MID, ~)",3.2,3.0,3.1236,3.9912666666666654,0.0,3.6442,3.81773,-4,0,-6,3,9.3708,2,2,2,6,0.64029,~
271,Issa,Diop,DEF,FUL,34,vv,"Diop (DEF, vv)",2.8,3.0,2.8764,3.6754,4.154799999999999,0.0,3.9151,-4,-1,0,3,8.6292,2,1,1,4,0.46354,v
688,Timothy,Castagne,DEF,FUL,51,vv,"Castagne (DEF, vv)",2.5,2.7,2.5764,3.2920666666666665,3.721466666666666,0.0,3.50677,-4,-1,0,3,7.7292,2,0,7,9,1.16442,~
591,Willian,Borges da Silva,MID,FUL,69,v,"Willian (MID, v)",3.6,2.3,3.1034,3.965455555555556,0.0,3.620633333333333,3.79304,-4,0,-6,3,9.3102,5,1,0,6,0.64445,~
270,Bobby,De Cordova-Reid,MID,FUL,59,~,"De Cordova-Reid (MID, ~)",2.8,2.0,2.4944,3.187288888888889,0.0,2.910133333333333,3.04871,-4,0,-6,3,7.4832,12,2,0,14,1.87086,^^
268,Tom,Cairney,MID,FUL,54,v,"Cairney (MID, v)",2.6,2.0,2.3708,3.029355555555556,0.0,2.765933333333334,2.89764,-4,0,-6,3,7.1124,2,2,0,4,0.5624,v
558,Raúl,Jiménez,FWD,FUL,55,vv,"Raúl (FWD, vv)",2.9,1.0,2.1742,2.778144444444444,0.0,2.5365666666666664,2.65736,-4,0,-6,3,6.5226,0,0,0,0,0.0,vv
285,Kenny,Tete,DEF,FUL,23,v,"Tete (DEF, v)",2.3,1.0,1.8034,2.3043444444444443,2.604911111111111,0.0,2.45463,-4,-1,0,3,5.4102,0,0,0,0,0.0,vv
193,Armando,Broja,FWD,FUL,25,~,"Broja (FWD, ~)",1.8,1.0,1.4944,1.909511111111111,0.0,1.7434666666666667,1.82649,-4,0,-6,3,4.4832,1,0,0,1,0.22305,vv
281,Tim,Ream,DEF,FUL,36,v,"Ream (DEF, v)",2.4,0.7,1.7506,2.236877777777777,2.528644444444444,0.0,2.38276,-4,-1,0,3,5.2518,2,1,0,3,0.57123,v
288,Harry,Wilson,MID,FUL,53,vv,"Wilson (MID, vv)",2.5,0.3,1.6596,2.1206,0.0,1.9362,2.0284,-4,0,-6,3,4.9788,0,0,2,2,0.4017,v
282,Harrison,Reed,MID,FUL,30,~,"Reed (MID, ~)",1.7,0.3,1.1652,1.4888666666666666,0.0,1.3594,1.42413,-4,0,-6,3,3.4956,1,0,3,4,1.1443,~
276,Saša,Lukić,MID,FUL,16,vv,"Lukić (MID, vv)",1.3,0.3,0.918,1.173,0.0,1.071,1.122,-4,0,-6,3,2.754,0,0,2,2,0.72622,~
256,Alex,Iwobi,MID,FUL,53,vv,"Iwobi (MID, vv)",2.9,0.0,1.7922,2.290033333333333,0.0,2.0909,2.19047,-4,0,-6,3,5.3766,0,1,10,11,2.0459,^^^
683,Luke,Harris,MID,FUL,2,vv,"Harris (MID, vv)",2.0,0.0,1.236,1.5793333333333333,0.0,1.442,1.51067,-4,0,-6,3,3.708,0,0,0,0,0.0,vv
287,Carlos Vinícius,Alves Morais,FWD,FUL,22,vv,"Vinícius (FWD, vv)",1.7,0.0,1.0506,1.3424333333333331,0.0,1.2256999999999998,1.28407,-4,0,-6,3,3.1518,0,0,0,0,0.0,vv
610,Calvin,Bassey,DEF,FUL,22,vv,"Bassey (DEF, vv)",1.5,0.0,0.927,1.1845,1.339,0.0,1.26175,-4,-1,0,3,2.781,0,1,10,11,3.95541,^^^
662,Adama,Traoré,MID,FUL,4,vv,"Adama (MID, vv)",1.0,0.0,0.618,0.7896666666666666,0.0,0.721,0.75533,-4,0,-6,3,1.854,1,0,4,5,2.69687,^^^
278,Aleksandar,Mitrović,FWD,FUL,1,vv,"Mitrović (FWD, vv)",1.0,0.0,0.618,0.7896666666666666,0.0,0.721,0.75533,-4,0,-6,3,1.854,0,0,0,0,0.0,vv
707,Fodé,Ballo-Touré,DEF,FUL,3,vv,"Ballo-Touré (DEF, vv)",0.8,0.0,0.4944,0.6317333333333333,0.7141333333333333,0.0,0.67293,-4,-1,0,3,1.4832,1,0,0,1,0.67422,~
269,Ivan,Neves Abreu Cavaleiro,MID,FUL,0,?,"I.Cavaleiro (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-6,3,0.0,0,0,0,0,,?
272,Tyrese,Francois,MID,FUL,0,?,"Francois (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-6,3,0.0,0,0,0,0,,?
273,Anthony,Knockaert,MID,FUL,0,?,"Knockaert (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-6,3,0.0,0,0,0,0,,?
274,Terence,Kongolo,DEF,FUL,0,?,"Kongolo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-1,0,3,0.0,0,0,0,0,,?
277,Kevin,Mbabu,DEF,FUL,0,?,"Mbabu (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-1,0,3,0.0,0,0,0,0,,?
625,Luc,De Fougerolles,DEF,FUL,0,?,"De Fougerolles (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-1,0,3,0.0,0,0,0,0,,?
651,Jay,Stansfield,FWD,FUL,0,?,"Stansfield (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-6,3,0.0,0,0,0,0,,?
652,Matthew,Dibley-Dias,MID,FUL,0,?,"Dibley-Dias (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-6,3,0.0,0,0,0,0,,?
692,Steven,Benda,GKP,FUL,0,?,"Benda (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-1,0,3,0.0,0,0,0,0,,?
732,Devan,Tanton,DEF,FUL,0,?,"Tanton (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-1,0,3,0.0,0,0,0,0,,?
796,Kristian,Sekularac,MID,FUL,0,?,"Sekularac (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-6,3,0.0,0,0,0,0,,?
810,Joshua,King,MID,FUL,0,?,"King (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-6,3,0.0,0,0,0,0,,?
284,Marek,Rodák,GKP,FUL,-1,?,"Rodák (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,-1,0,3,0.0,0,0,0,0,,?
757,Conor,Bradley,DEF,LIV,29,vv,"Bradley (DEF, vv)",14.5,9.7,12.6664,30.962311111111102,31.666,0.0,31.31416,17,18,0,3,37.9992,0,4,0,4,0.10527,vv
294,Diogo,Teixeira da Silva,MID,LIV,86,vv,"Diogo J. (MID, vv)",5.1,9.7,6.8572,16.76204444444444,0.0,17.90491111111111,17.33348,17,0,20,3,20.5716,7,4,0,11,0.53472,v
303,Luis,Díaz,MID,LIV,76,~,"Luis Díaz (MID, ~)",3.5,6.7,4.7224,11.543644444444444,0.0,12.33071111111111,11.93718,17,0,20,3,14.1672,9,12,0,21,1.4823,^
298,Joe,Gomez,DEF,LIV,55,vv,"Gomez (DEF, vv)",2.8,5.3,3.755,9.178888888888888,9.3875,0.0,9.28319,17,18,0,3,11.265,0,2,0,2,0.17754,vv
293,Darwin,Núñez Ribeiro,FWD,LIV,90,vv,"Darwin (FWD, vv)",4.1,4.3,4.1764,10.20897777777778,0.0,10.905044444444444,10.55701,17,0,20,3,12.5292,6,5,0,11,0.87795,~
291,Alisson,Ramses Becker,GKP,LIV,87,v,"A.Becker (GKP, v)",4.1,3.3,3.7944,9.2752,9.486,0.0,9.3806,17,18,0,3,11.3832,0,0,0,0,0.0,vv
309,Dominik,Szoboszlai,MID,LIV,82,vv,"Szoboszlai (MID, vv)",3.9,3.0,3.5562,8.692933333333333,0.0,9.285633333333331,8.98928,17,0,20,3,10.6686,0,0,0,0,0.0,vv
313,Virgil,van Dijk,DEF,LIV,80,vv,"Virgil (DEF, vv)",3.8,3.0,3.4944,8.541866666666667,8.736,0.0,8.63893,17,18,0,3,10.4832,2,10,0,12,1.14469,~
304,Alexis,Mac Allister,MID,LIV,39,~,"Mac Allister (MID, ~)",2.2,2.3,2.2382,5.471155555555555,0.0,5.844188888888889,5.65767,17,0,20,3,6.7146,2,17,0,19,2.82965,^^^
300,Curtis,Jones,MID,LIV,31,~,"Jones (MID, ~)",2.1,2.3,2.1764,5.32008888888889,0.0,5.682822222222223,5.50146,17,0,20,3,6.5292,2,1,0,3,0.45947,v
